Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_Percent,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Is_Valid_Quantity,Is_Valid_Unit_Price,Is_Valid_Discount,Is_Valid_Revenue,Is_Valid_Profit,Expected_Revenue,Revenue_Diff,Expected_Profit,Profit_Diff,Row_Valid,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Average_Revenue_Per_Unit,Calculated_Margin_Percent,Profit_Category,Fast_Shipping,Revenue_Anomaly,Profit_Anomaly
ORD-004337,2023-05-12,2023,5,Q2,Spring,CUST-06442,Male,VIP,Middle East,UAE,Books & Media,Books,The Psychology of Money,19.91,1,0.3,13.94,10.83,3.11,22.31,78.73,Overnight,7,Debit Card,Delivered,True,True,True,True,True,13.94,0.0,3.11,0.0,True,2023,5,May,12,Friday,13.94,22.31,Low,False,False,False
ORD-004338,2021-10-27,2021,10,Q4,Fall,CUST-04598,Female,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,57.01,1,0.4,34.21,39.55,-5.34,-15.61,22.89,Express,3,Debit Card,Processing,True,True,True,True,True,34.21,0.0,-5.34,0.0,True,2021,10,October,27,Wednesday,34.21,-15.61,Loss,True,False,False
ORD-004339,2022-04-09,2022,4,Q2,Spring,CUST-06671,Female,VIP,Asia,India,Books & Media,Software,Antivirus Pro,143.14,3,0.5,214.71,281.73,-67.02,-31.21,57.2,Overnight,17,Apple Pay,Cancelled,True,True,True,True,True,214.71,0.0,-67.02,0.0,True,2022,4,April,9,Saturday,71.57000000000001,-31.21,Loss,False,False,False
ORD-004340,2023-06-12,2023,6,Q2,Summer,CUST-07429,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Vitamin D3,23.51,1,0.15,19.98,16.84,3.14,15.72,18.49,Standard,25,Google Pay,Processing,True,True,True,True,True,19.98,0.0,3.14,0.0,True,2023,6,June,12,Monday,19.98,15.72,Low,False,False,False
ORD-004341,2021-04-28,2021,4,Q2,Spring,CUST-04301,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Retinol Night Cream,77.13,4,0.05,293.09,189.72,103.37,35.27,19.64,Standard,8,Google Pay,Delivered,True,True,True,True,True,293.09,0.0,103.37,0.0,True,2021,4,April,28,Wednesday,73.2725,35.27,Medium,False,False,False
ORD-004342,2022-05-28,2022,5,Q2,Spring,CUST-07048,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,28.31,3,0.0,84.93,51.56,33.37,39.29,58.51,Overnight,8,Apple Pay,Delivered,True,True,True,True,True,84.93,0.0,33.37,0.0,True,2022,5,May,28,Saturday,28.310000000000002,39.29,Low,False,False,False
ORD-004343,2022-12-11,2022,12,Q4,Winter,CUST-02545,Male,Regular,Europe,Germany,Beauty & Health,Supplements,Collagen Peptides,78.16,2,0.4,93.79,107.08,-13.29,-14.17,14.35,Standard,8,Debit Card,Delivered,True,True,True,True,True,93.79,0.0,-13.29,0.0,True,2022,12,December,11,Sunday,46.895,-14.17,Loss,False,False,False
ORD-004344,2022-11-18,2022,11,Q4,Fall,CUST-01115,Female,Regular,Middle East,Jordan,Electronics,Tablets,Huawei MatePad 11,459.07,1,0.05,436.12,247.85,188.27,43.17,93.5,Overnight,18,Apple Pay,Delivered,True,True,True,True,True,436.12,0.0,188.27,0.0,True,2022,11,November,18,Friday,436.12,43.17,Medium,False,False,False
ORD-004345,2022-07-31,2022,7,Q3,Summer,CUST-07291,Female,Regular,North America,Canada,Home & Kitchen,Appliances,Blender Pro,214.95,1,0.5,107.47,115.5,-8.03,-7.47,22.75,Express,9,Apple Pay,Delivered,True,True,True,True,True,107.48,-0.01,-8.03,0.0,True,2022,7,July,31,Sunday,107.47,-7.47,Loss,False,False,False
ORD-004346,2023-03-11,2023,3,Q1,Spring,CUST-04487,Female,Regular,Asia,Japan,Electronics,Smartphones,Samsung Galaxy S23,497.05,3,0.4,894.69,678.12,216.57,24.21,23.5,Express,11,Debit Card,Processing,True,True,True,True,True,894.69,0.0,216.57,0.0,True,2023,3,March,11,Saturday,298.23,24.21,High,False,False,False
ORD-004347,2022-09-20,2022,9,Q3,Fall,CUST-05102,Male,VIP,North America,USA,Books & Media,Books,Thinking Fast and Slow,33.02,1,0.2,26.42,20.74,5.68,21.5,14.41,Standard,3,Cash on Delivery,Delivered,True,True,True,True,True,26.42,0.0,5.68,0.0,True,2022,9,September,20,Tuesday,26.42,21.5,Low,True,False,False
ORD-004348,2023-05-30,2023,5,Q2,Spring,CUST-07347,Female,VIP,Asia,South Korea,Home & Kitchen,Appliances,Air Fryer 5.5L,158.89,3,0.05,452.84,217.05,235.79,52.07,24.55,Express,23,PayPal,Delivered,True,True,True,True,True,452.84,0.0,235.79,0.0,True,2023,5,May,30,Tuesday,150.94666666666666,52.07,High,False,False,False
ORD-004349,2024-07-29,2024,7,Q3,Summer,CUST-05335,Female,New,North America,Mexico,Books & Media,Software,Photo Editing Suite,180.18,2,0.2,288.29,267.44,20.85,7.23,85.73,Overnight,3,Debit Card,Delivered,True,True,True,True,True,288.29,0.0,20.85,0.0,True,2024,7,July,29,Monday,144.145,7.23,Low,True,False,False
ORD-004350,2023-04-19,2023,4,Q2,Spring,CUST-04613,Male,New,Asia,Singapore,Books & Media,Books,Deep Work,30.69,2,0.15,52.17,28.86,23.31,44.68,48.77,Express,14,Cash on Delivery,Delivered,True,True,True,True,True,52.17,0.0,23.31,0.0,True,2023,4,April,19,Wednesday,26.085,44.68,Low,False,False,False
ORD-004351,2024-05-30,2024,5,Q2,Spring,CUST-02149,Male,Regular,North America,Mexico,Clothing,Women's Wear,Summer Dress,81.77,4,0.3,228.96,188.3,40.66,17.76,6.04,Economy,10,Cash on Delivery,Delivered,True,True,True,True,True,228.96,0.0,40.66,0.0,True,2024,5,May,30,Thursday,57.24,17.76,Low,False,False,False
ORD-004352,2022-11-26,2022,11,Q4,Fall,CUST-06772,Female,Regular,Europe,Germany,Home & Kitchen,Kitchen Tools,Cutting Board Set,142.02,1,0.25,106.52,67.24,39.28,36.88,77.7,Overnight,14,Debit Card,Returned,True,True,True,True,True,106.52,0.0,39.28,0.0,True,2022,11,November,26,Saturday,106.52,36.88,Low,False,False,False
ORD-004353,2022-09-19,2022,9,Q3,Fall,CUST-05645,Male,Premium,Europe,Italy,Electronics,Laptops,MacBook Air M2,2201.9,2,0.1,3963.42,2880.42,1083.0,27.32,49.35,Express,11,PayPal,Processing,True,True,True,True,True,3963.42,0.0,1083.0,0.0,True,2022,9,September,19,Monday,1981.71,27.32,High,False,True,True
ORD-004354,2023-11-22,2023,11,Q4,Fall,CUST-03299,Female,Premium,Asia,South Korea,Books & Media,Books,Atomic Habits,20.31,2,0.0,40.62,29.68,10.94,26.93,47.55,Express,10,Credit Card,Delivered,True,True,True,True,True,40.62,0.0,10.94,0.0,True,2023,11,November,22,Wednesday,20.31,26.93,Low,False,False,False
ORD-004355,2021-11-15,2021,11,Q4,Fall,CUST-06862,Male,New,North America,Canada,Electronics,Smartphones,OnePlus 11,1171.99,3,0.0,3515.97,2186.25,1329.72,37.82,12.94,Standard,6,Bank Transfer,Returned,True,True,True,True,True,3515.97,0.0,1329.72,0.0,True,2021,11,November,15,Monday,1171.99,37.82,High,False,True,True
ORD-004356,2024-01-13,2024,1,Q1,Winter,CUST-01587,Female,New,Middle East,Egypt,Beauty & Health,Supplements,Vitamin D3,79.83,1,0.2,63.86,54.45,9.41,14.74,15.05,Standard,15,Debit Card,Delivered,True,True,True,True,True,63.86,0.0,9.41,0.0,True,2024,1,January,13,Saturday,63.86,14.74,Low,False,False,False
ORD-004357,2023-09-23,2023,9,Q3,Fall,CUST-07208,Female,Regular,North America,USA,Clothing,Women's Wear,Blouse Top,117.3,2,0.05,222.87,132.65,90.22,40.48,53.28,Overnight,5,Google Pay,Cancelled,True,True,True,True,True,222.87,0.0,90.22,0.0,True,2023,9,September,23,Saturday,111.435,40.48,Medium,False,False,False
ORD-004358,2024-04-08,2024,4,Q2,Spring,CUST-05475,Female,Regular,North America,Mexico,Electronics,Laptops,HP Spectre x360,720.41,5,0.0,3602.05,1693.07,1908.98,53.0,43.71,Express,6,Credit Card,Delivered,True,True,True,True,True,3602.05,0.0,1908.98,0.0,True,2024,4,April,8,Monday,720.4100000000001,53.0,High,False,True,True
ORD-004359,2023-06-05,2023,6,Q2,Summer,CUST-04010,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Moisturizing Cream,61.99,3,0.3,130.18,116.57,13.61,10.45,34.04,Express,14,Bank Transfer,Delivered,True,True,True,True,True,130.18,0.0,13.61,0.0,True,2023,6,June,5,Monday,43.39333333333334,10.45,Low,False,False,False
ORD-004360,2024-04-01,2024,4,Q2,Spring,CUST-05057,Female,Regular,Middle East,Kuwait,Electronics,Headphones,Bose QC45,78.26,2,0.25,117.39,76.37,41.02,34.94,87.21,Overnight,10,Google Pay,Delivered,True,True,True,True,True,117.39,0.0,41.02,0.0,True,2024,4,April,1,Monday,58.695,34.94,Low,False,False,False
ORD-004361,2022-11-15,2022,11,Q4,Fall,CUST-07740,Female,Premium,Middle East,Egypt,Electronics,Laptops,Dell XPS 15,2387.61,4,0.4,5730.26,5766.17,-35.91,-0.63,57.79,Overnight,9,Debit Card,Cancelled,True,True,True,True,True,5730.26,0.0,-35.91,0.0,True,2022,11,November,15,Tuesday,1432.565,-0.63,Loss,False,True,False
ORD-004362,2022-07-28,2022,7,Q3,Summer,CUST-05324,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Coffee Maker,167.57,2,0.0,335.14,176.88,158.26,47.22,24.44,Express,10,PayPal,Delivered,True,True,True,True,True,335.14,0.0,158.26,0.0,True,2022,7,July,28,Thursday,167.57,47.22,Medium,False,False,False
ORD-004363,2024-03-12,2024,3,Q1,Spring,CUST-05035,Male,Regular,Europe,UK,Clothing,Footwear,Adidas Ultraboost,51.62,3,0.2,123.89,74.31,49.58,40.02,6.86,Standard,8,Bank Transfer,Delivered,True,True,True,True,True,123.89,0.0,49.58,0.0,True,2024,3,March,12,Tuesday,41.29666666666667,40.02,Low,False,False,False
ORD-004364,2023-02-16,2023,2,Q1,Winter,CUST-01627,Male,New,Middle East,Saudi Arabia,Beauty & Health,Skincare,Hyaluronic Acid,24.43,1,0.0,24.43,17.92,6.51,26.65,22.29,Express,8,Google Pay,Delivered,True,True,True,True,True,24.43,0.0,6.51,0.0,True,2023,2,February,16,Thursday,24.43,26.65,Low,False,False,False
ORD-004365,2022-12-30,2022,12,Q4,Winter,CUST-02542,Male,New,Europe,Germany,Books & Media,Books,Atomic Habits,25.22,1,0.4,15.13,15.66,-0.53,-3.5,14.02,Standard,6,Google Pay,Delivered,True,True,True,True,True,15.13,0.0,-0.53,0.0,True,2022,12,December,30,Friday,15.13,-3.5,Loss,False,False,False
ORD-004366,2022-05-28,2022,5,Q2,Spring,CUST-02935,Male,Premium,Asia,Singapore,Electronics,Laptops,MacBook Air M2,2231.0,3,0.3,4685.1,3319.56,1365.54,29.15,13.18,Standard,18,Bank Transfer,Returned,True,True,True,True,True,4685.1,0.0,1365.54,0.0,True,2022,5,May,28,Saturday,1561.7,29.15,High,False,True,True
ORD-004367,2022-09-06,2022,9,Q3,Fall,CUST-05098,Male,VIP,North America,Canada,Beauty & Health,Skincare,Hyaluronic Acid,29.85,2,0.15,50.75,35.92,14.83,29.22,5.89,Economy,9,Apple Pay,Returned,True,True,True,True,True,50.74,0.01,14.83,0.0,True,2022,9,September,6,Tuesday,25.375,29.22,Low,False,False,False
ORD-004368,2023-01-29,2023,1,Q1,Winter,CUST-06917,Female,Regular,Europe,Germany,Beauty & Health,Skincare,Moisturizing Cream,32.36,9,0.2,232.99,153.89,79.1,33.95,96.75,Overnight,13,Google Pay,Delivered,True,True,True,True,True,232.99,0.0,79.1,0.0,True,2023,1,January,29,Sunday,25.887777777777778,33.95,Medium,False,False,False
ORD-004369,2023-02-03,2023,2,Q1,Winter,CUST-06246,Female,New,Asia,Japan,Electronics,Laptops,Lenovo ThinkPad X1,655.63,1,0.0,655.63,408.49,247.14,37.7,99.18,Overnight,14,Google Pay,Returned,True,True,True,True,True,655.63,0.0,247.14,0.0,True,2023,2,February,3,Friday,655.63,37.7,High,False,False,False
ORD-004370,2022-01-02,2022,1,Q1,Winter,CUST-07179,Male,Premium,Europe,Italy,Electronics,Smartphones,Xiaomi 13,717.27,2,0.3,1004.18,893.68,110.5,11.0,39.42,Express,14,Google Pay,Delivered,True,True,True,True,True,1004.18,0.0,110.5,0.0,True,2022,1,January,2,Sunday,502.09,11.0,Medium,False,False,False
ORD-004371,2023-08-04,2023,8,Q3,Summer,CUST-05413,Female,Premium,North America,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,71.24,2,0.3,99.74,94.91,4.83,4.84,16.7,Standard,7,Debit Card,Delivered,True,True,True,True,True,99.74,0.0,4.83,0.0,True,2023,8,August,4,Friday,49.87,4.84,Low,False,False,False
ORD-004372,2023-03-14,2023,3,Q1,Spring,CUST-06590,Female,Regular,Europe,Italy,Clothing,Women's Wear,Maxi Skirt,92.8,1,0.05,88.16,59.91,28.25,32.04,26.54,Express,10,Google Pay,Processing,True,True,True,True,True,88.16,0.0,28.25,0.0,True,2023,3,March,14,Tuesday,88.16,32.04,Low,False,False,False
ORD-004373,2023-05-28,2023,5,Q2,Spring,CUST-04186,Female,New,North America,Mexico,Electronics,Smartphones,OnePlus 11,623.43,2,0.4,748.12,702.41,45.71,6.11,65.3,Overnight,9,Bank Transfer,Delivered,True,True,True,True,True,748.12,0.0,45.71,0.0,True,2023,5,May,28,Sunday,374.06,6.11,Low,False,False,False
ORD-004374,2022-04-18,2022,4,Q2,Spring,CUST-03103,Male,Regular,North America,Canada,Books & Media,Books,Thinking Fast and Slow,30.81,1,0.15,26.19,18.21,7.98,30.47,10.76,Standard,4,PayPal,Processing,True,True,True,True,True,26.19,0.0,7.98,0.0,True,2022,4,April,18,Monday,26.19,30.47,Low,False,False,False
ORD-004375,2022-03-06,2022,3,Q1,Spring,CUST-02456,Female,Regular,Asia,Japan,Clothing,Footwear,Puma Running Shoes,184.15,1,0.4,110.49,105.95,4.54,4.11,92.7,Overnight,15,Google Pay,Processing,True,True,True,True,True,110.49,0.0,4.54,0.0,True,2022,3,March,6,Sunday,110.49,4.11,Low,False,False,False
ORD-004376,2023-08-12,2023,8,Q3,Summer,CUST-05367,Male,VIP,Middle East,Kuwait,Home & Kitchen,Furniture,Bookshelf 5-Tier,306.15,1,0.1,275.53,186.82,88.71,32.2,7.76,Economy,8,Debit Card,Delivered,True,True,True,True,True,275.53,0.0,88.71,0.0,True,2023,8,August,12,Saturday,275.53,32.2,Medium,False,False,False
ORD-004377,2022-09-05,2022,9,Q3,Fall,CUST-05759,Female,Regular,Europe,Italy,Beauty & Health,Supplements,Multivitamin Pack,41.17,1,0.0,41.17,23.87,17.3,42.02,14.53,Standard,13,Bank Transfer,Delivered,True,True,True,True,True,41.17,0.0,17.3,0.0,True,2022,9,September,5,Monday,41.17,42.02,Low,False,False,False
ORD-004378,2024-07-19,2024,7,Q3,Summer,CUST-02761,Male,Regular,Middle East,Jordan,Clothing,Women's Wear,Blouse Top,145.53,5,0.0,727.65,428.98,298.67,41.05,8.48,Economy,11,Credit Card,Cancelled,True,True,True,True,True,727.65,0.0,298.67,0.0,True,2024,7,July,19,Friday,145.53,41.05,High,False,False,True
ORD-004379,2022-08-10,2022,8,Q3,Summer,CUST-02862,Male,VIP,Europe,Germany,Beauty & Health,Skincare,Sunscreen SPF50,37.04,1,0.0,37.04,17.89,19.15,51.7,44.46,Express,9,Bank Transfer,Delivered,True,True,True,True,True,37.04,0.0,19.15,0.0,True,2022,8,August,10,Wednesday,37.04,51.7,Low,False,False,False
ORD-004380,2022-07-14,2022,7,Q3,Summer,CUST-04204,Male,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Collagen Peptides,76.21,2,0.05,144.8,73.01,71.79,49.58,51.01,Overnight,9,Credit Card,Delivered,True,True,True,True,True,144.8,0.0,71.79,0.0,True,2022,7,July,14,Thursday,72.4,49.58,Medium,False,False,False
ORD-004381,2021-06-21,2021,6,Q2,Summer,CUST-04847,Female,New,North America,USA,Books & Media,Software,Microsoft Office 365,107.66,3,0.0,322.98,165.5,157.48,48.76,7.62,Economy,8,Bank Transfer,Returned,True,True,True,True,True,322.98,0.0,157.48,0.0,True,2021,6,June,21,Monday,107.66000000000001,48.76,Medium,False,False,False
ORD-004382,2023-06-03,2023,6,Q2,Summer,CUST-04215,Male,VIP,Europe,UK,Home & Kitchen,Furniture,Bookshelf 5-Tier,582.49,6,0.15,2970.7,2452.45,518.25,17.45,6.35,Standard,11,PayPal,Delivered,True,True,True,True,True,2970.7,0.0,518.25,0.0,True,2023,6,June,3,Saturday,495.1166666666666,17.45,High,False,True,True
ORD-004383,2022-05-11,2022,5,Q2,Spring,CUST-06922,Female,Regular,Middle East,Kuwait,Clothing,Footwear,Puma Running Shoes,56.93,4,0.3,159.4,139.76,19.64,12.32,8.48,Economy,14,Google Pay,Delivered,True,True,True,True,True,159.4,0.0,19.64,0.0,True,2022,5,May,11,Wednesday,39.85,12.32,Low,False,False,False
ORD-004384,2024-01-01,2024,1,Q1,Winter,CUST-07062,Male,VIP,North America,USA,Books & Media,Books,Rich Dad Poor Dad,12.39,1,0.15,10.53,9.12,1.41,13.39,13.85,Standard,5,Apple Pay,Delivered,True,True,True,True,True,10.53,0.0,1.41,0.0,True,2024,1,January,1,Monday,10.53,13.39,Low,False,False,False
ORD-004385,2023-02-11,2023,2,Q1,Winter,CUST-03599,Female,VIP,North America,Mexico,Home & Kitchen,Appliances,Rice Cooker,101.05,1,0.05,96.0,56.72,39.28,40.92,7.09,Economy,6,PayPal,Returned,True,True,True,True,True,96.0,0.0,39.28,0.0,True,2023,2,February,11,Saturday,96.0,40.92,Low,False,False,False
ORD-004386,2022-09-09,2022,9,Q3,Fall,CUST-06329,Male,VIP,Middle East,Jordan,Home & Kitchen,Furniture,TV Stand,137.74,1,0.25,103.31,69.63,33.68,32.6,23.72,Express,18,Credit Card,Delivered,True,True,True,True,True,103.3,0.01,33.68,0.0,True,2022,9,September,9,Friday,103.31,32.6,Low,False,False,False
ORD-004387,2023-07-01,2023,7,Q3,Summer,CUST-07805,Male,VIP,North America,Canada,Clothing,Men's Wear,Hoodie Sweatshirt,61.54,2,0.0,123.08,80.63,42.45,34.49,63.52,Overnight,5,PayPal,Cancelled,True,True,True,True,True,123.08,0.0,42.45,0.0,True,2023,7,July,1,Saturday,61.54,34.49,Low,False,False,False
ORD-004388,2024-07-01,2024,7,Q3,Summer,CUST-01686,Male,Premium,North America,Canada,Books & Media,Software,VPN Premium 1Y,172.69,1,0.0,172.69,91.76,80.93,46.86,95.87,Overnight,9,Debit Card,Delivered,True,True,True,True,True,172.69,0.0,80.93,0.0,True,2024,7,July,1,Monday,172.69,46.86,Medium,False,False,False
ORD-004389,2024-08-23,2024,8,Q3,Summer,CUST-03130,Female,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,74.17,1,0.0,74.17,42.24,31.93,43.05,5.61,Economy,10,Cash on Delivery,Delivered,True,True,True,True,True,74.17,0.0,31.93,0.0,True,2024,8,August,23,Friday,74.17,43.05,Low,False,False,False
ORD-004390,2023-12-15,2023,12,Q4,Winter,CUST-01565,Female,Premium,Asia,Singapore,Home & Kitchen,Appliances,Air Fryer 5.5L,247.44,1,0.5,123.72,155.66,-31.94,-25.82,72.96,Overnight,10,Bank Transfer,Delivered,True,True,True,True,True,123.72,0.0,-31.94,0.0,True,2023,12,December,15,Friday,123.72,-25.82,Loss,False,False,False
ORD-004391,2022-04-08,2022,4,Q2,Spring,CUST-05764,Male,New,Europe,Italy,Beauty & Health,Skincare,Hyaluronic Acid,55.3,5,0.0,276.5,165.35,111.15,40.2,18.02,Standard,12,Apple Pay,Processing,True,True,True,True,True,276.5,0.0,111.15,0.0,True,2022,4,April,8,Friday,55.3,40.2,Medium,False,False,False
ORD-004392,2022-11-10,2022,11,Q4,Fall,CUST-07202,Male,Premium,Europe,Germany,Books & Media,Books,Atomic Habits,25.0,3,0.4,45.0,45.26,-0.26,-0.58,18.2,Standard,6,PayPal,Delivered,True,True,True,True,True,45.0,0.0,-0.26,0.0,True,2022,11,November,10,Thursday,15.0,-0.58,Loss,False,False,False
ORD-004393,2023-07-09,2023,7,Q3,Summer,CUST-03633,Female,Regular,Asia,Japan,Electronics,Laptops,MacBook Air M2,1758.14,2,0.5,1758.14,1740.45,17.69,1.01,5.85,Economy,18,Bank Transfer,Delivered,True,True,True,True,True,1758.14,0.0,17.69,0.0,True,2023,7,July,9,Sunday,879.07,1.01,Low,False,True,False
ORD-004394,2023-05-11,2023,5,Q2,Spring,CUST-07160,Female,New,Asia,Singapore,Clothing,Footwear,Puma Running Shoes,53.37,3,0.1,144.1,103.21,40.89,28.38,75.04,Overnight,10,Debit Card,Delivered,True,True,True,True,True,144.1,0.0,40.89,0.0,True,2023,5,May,11,Thursday,48.03333333333333,28.38,Low,False,False,False
ORD-004395,2021-12-28,2021,12,Q4,Winter,CUST-06421,Female,Regular,Europe,Germany,Beauty & Health,Supplements,Vitamin D3,15.48,3,0.0,46.44,28.33,18.11,39.0,89.9,Overnight,8,Debit Card,Delivered,True,True,True,True,True,46.44,0.0,18.11,0.0,True,2021,12,December,28,Tuesday,15.479999999999999,39.0,Low,False,False,False
ORD-004396,2024-04-16,2024,4,Q2,Spring,CUST-02285,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Rice Cooker,208.05,1,0.0,208.05,142.86,65.19,31.33,39.8,Express,14,Cash on Delivery,Cancelled,True,True,True,True,True,208.05,0.0,65.19,0.0,True,2024,4,April,16,Tuesday,208.05,31.33,Medium,False,False,False
ORD-004397,2022-04-04,2022,4,Q2,Spring,CUST-02440,Male,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,46.96,3,0.3,98.62,92.44,6.18,6.27,4.52,Economy,8,Apple Pay,Delivered,True,True,True,True,True,98.62,0.0,6.18,0.0,True,2022,4,April,4,Monday,32.873333333333335,6.27,Low,False,False,False
ORD-004398,2023-03-19,2023,3,Q1,Spring,CUST-02229,Female,VIP,Middle East,Jordan,Electronics,Headphones,JBL Tune 760NC,267.86,2,0.5,267.86,390.67,-122.81,-45.85,7.66,Standard,9,Bank Transfer,Delivered,True,True,True,True,True,267.86,0.0,-122.81,0.0,True,2023,3,March,19,Sunday,133.93,-45.85,Loss,False,False,False
ORD-004399,2022-03-29,2022,3,Q1,Spring,CUST-06046,Female,Regular,North America,USA,Clothing,Men's Wear,Classic T-Shirt,39.86,2,0.05,75.73,46.97,28.76,37.98,6.3,Economy,3,PayPal,Cancelled,True,True,True,True,True,75.73,0.0,28.76,0.0,True,2022,3,March,29,Tuesday,37.865,37.98,Low,True,False,False
ORD-004400,2022-03-11,2022,3,Q1,Spring,CUST-02092,Male,Regular,Europe,Germany,Clothing,Footwear,Puma Running Shoes,98.99,2,0.0,197.98,115.15,82.83,41.84,5.57,Standard,13,Debit Card,Processing,True,True,True,True,True,197.98,0.0,82.83,0.0,True,2022,3,March,11,Friday,98.99,41.84,Medium,False,False,False
ORD-004401,2023-12-08,2023,12,Q4,Winter,CUST-01448,Female,Regular,North America,Mexico,Books & Media,Books,The Psychology of Money,11.19,1,0.2,8.95,7.87,1.08,12.07,65.89,Overnight,10,Google Pay,Delivered,True,True,True,True,True,8.95,0.0,1.08,0.0,True,2023,12,December,8,Friday,8.95,12.07,Low,False,False,False
ORD-004402,2023-04-27,2023,4,Q2,Spring,CUST-05171,Male,Regular,North America,Canada,Beauty & Health,Supplements,Whey Protein 2kg,67.64,10,0.2,541.12,360.01,181.11,33.47,19.52,Standard,4,PayPal,Delivered,True,True,True,True,True,541.12,0.0,181.11,0.0,True,2023,4,April,27,Thursday,54.112,33.47,Medium,False,False,False
ORD-004403,2023-10-10,2023,10,Q4,Fall,CUST-07057,Male,Regular,North America,USA,Electronics,Laptops,Dell XPS 15,2015.4,5,0.4,6046.2,5661.37,384.83,6.36,27.34,Express,6,PayPal,Cancelled,True,True,True,True,True,6046.2,0.0,384.83,0.0,True,2023,10,October,10,Tuesday,1209.24,6.36,High,False,True,True
ORD-004404,2023-02-26,2023,2,Q1,Winter,CUST-02409,Male,Regular,Middle East,Saudi Arabia,Books & Media,Books,Thinking Fast and Slow,19.44,4,0.3,54.43,55.85,-1.42,-2.61,3.87,Economy,7,Bank Transfer,Delivered,True,True,True,True,True,54.43,0.0,-1.42,0.0,True,2023,2,February,26,Sunday,13.6075,-2.61,Loss,False,False,False
ORD-004405,2021-09-03,2021,9,Q3,Fall,CUST-01752,Male,Premium,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,35.44,1,0.0,35.44,23.29,12.15,34.28,61.18,Overnight,5,Google Pay,Returned,True,True,True,True,True,35.44,0.0,12.15,0.0,True,2021,9,September,3,Friday,35.44,34.28,Low,False,False,False
ORD-004406,2022-07-05,2022,7,Q3,Summer,CUST-06345,Female,Regular,Middle East,Saudi Arabia,Books & Media,Software,Microsoft Office 365,207.01,2,0.5,207.01,253.41,-46.4,-22.41,92.03,Overnight,18,Google Pay,Cancelled,True,True,True,True,True,207.01,0.0,-46.4,0.0,True,2022,7,July,5,Tuesday,103.505,-22.41,Loss,False,False,False
ORD-004407,2024-02-20,2024,2,Q1,Winter,CUST-06993,Male,Premium,North America,USA,Beauty & Health,Skincare,Retinol Night Cream,42.53,1,0.0,42.53,27.62,14.91,35.06,63.82,Overnight,6,Bank Transfer,Returned,True,True,True,True,True,42.53,0.0,14.91,0.0,True,2024,2,February,20,Tuesday,42.53,35.06,Low,False,False,False
ORD-004408,2023-09-16,2023,9,Q3,Fall,CUST-03149,Female,Premium,Middle East,Kuwait,Electronics,Smartphones,Xiaomi 13,398.72,3,0.0,1196.16,875.25,320.91,26.83,44.45,Express,13,PayPal,Processing,True,True,True,True,True,1196.16,0.0,320.91,0.0,True,2023,9,September,16,Saturday,398.72,26.83,High,False,True,True
ORD-004409,2023-07-25,2023,7,Q3,Summer,CUST-06309,Male,New,Asia,China,Electronics,Smartphones,Google Pixel 7,792.37,2,0.5,792.37,797.01,-4.64,-0.59,8.13,Economy,14,Apple Pay,Delivered,True,True,True,True,True,792.37,0.0,-4.64,0.0,True,2023,7,July,25,Tuesday,396.185,-0.59,Loss,False,False,False
ORD-004410,2023-07-17,2023,7,Q3,Summer,CUST-07241,Female,VIP,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Knife Block Set,21.94,1,0.5,10.97,11.95,-0.98,-8.93,6.95,Economy,8,Cash on Delivery,Delivered,True,True,True,True,True,10.97,0.0,-0.98,0.0,True,2023,7,July,17,Monday,10.97,-8.93,Loss,False,False,False
ORD-004411,2021-12-20,2021,12,Q4,Winter,CUST-02069,Female,Regular,North America,USA,Clothing,Women's Wear,Yoga Pants,59.01,10,0.1,531.09,390.37,140.72,26.5,10.22,Standard,10,PayPal,Processing,True,True,True,True,True,531.09,0.0,140.72,0.0,True,2021,12,December,20,Monday,53.109,26.5,Medium,False,False,False
ORD-004412,2022-03-12,2022,3,Q1,Spring,CUST-05174,Female,New,Europe,UK,Clothing,Women's Wear,Yoga Pants,78.01,1,0.0,78.01,45.83,32.18,41.25,6.45,Economy,13,Cash on Delivery,Delivered,True,True,True,True,True,78.01,0.0,32.18,0.0,True,2022,3,March,12,Saturday,78.01,41.25,Low,False,False,False
